XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
8.804306,42.25376,-9.850616,0.08326048,-0.01612566,-0.01265955,21.60005,0,26.3163
10.18736,43.59296,-10.11066,0.0867755,-0.01879125,-0.01312083,21.70005,0,19.71521
11.51312,44.83244,-10.38885,0.09032747,-0.02134378,-0.01354145,21.80005,0,18.70891
12.6423,46.00735,-10.569,0.09343405,-0.02347973,-0.01405013,21.90005,0,16.66435
13.80936,46.88376,-10.62439,0.09575339,-0.02553407,-0.01417524,22.00005,0,14.67641
15.3373,47.5976,-10.64139,0.09779446,-0.02830203,-0.01400203,22.10005,0,16.87438
17.6263,49.10508,-10.69299,0.1013041,-0.03234875,-0.0145228,22.20005,0,27.48886
19.4703,51.8507,-10.6311,0.1070111,-0.03592803,-0.01631458,22.30005,0,32.916
20.67902,55.09555,-10.24356,0.1133217,-0.03871028,-0.01942149,22.40005,0,33.58227
21.66894,57.77475,-10.05121,0.1186405,-0.04112729,-0.02290429,22.50005,0,27.97155
22.45235,60.17043,-10.22266,0.1230314,-0.04311386,-0.0271174,22.60005,0,25.86932
22.7851,61.62186,-10.32516,0.1256857,-0.04406407,-0.0297656,22.70005,0,15.31323
22.6984,62.40804,-10.3764,0.1275946,-0.04387623,-0.03153009,22.80005,0,8.137271
22.96936,63.35511,-10.17688,0.1286608,-0.04445713,-0.03281401,22.90005,0,9.295621
23.03986,63.91718,-10.03705,0.1296087,-0.04486544,-0.03345245,23.00005,0,5.263743
22.70638,64.07228,-9.813049,0.1298482,-0.04421433,-0.03322211,23.10005,0,3.976203
22.65037,64.2056,-9.75824,0.1300496,-0.04419005,-0.03317437,23.20005,0,0
22.51051,64.27256,-9.681824,0.12992,-0.0437883,-0.03321683,23.30005,0,1.631294
22.08506,64.0368,-9.631378,0.12949,-0.04318888,-0.03268334,23.40005,0,4.973207
21.73689,63.70509,-9.663574,0.1287609,-0.04255836,-0.03211659,23.50005,0,4.731251
21.33566,63.18686,-9.557251,0.1276117,-0.04154984,-0.03088633,23.60005,0,6.932302
20.41065,62.15498,-9.447754,0.1254431,-0.03978909,-0.02917547,23.70005,0,14.18832
18.77875,60.26854,-9.211823,0.1219046,-0.03675478,-0.0264893,23.80005,0,25.64443
17.07454,58.59026,-8.812042,0.1173833,-0.03343175,-0.02339311,23.90005,0,25.08588
15.5856,57.01556,-8.292725,0.1128357,-0.03052579,-0.02041281,24.00006,0,23.29321
14.02257,55.75006,-7.985657,0.1090559,-0.027624,-0.01867719,24.10006,0,20.82349
11.99895,55.21407,-7.556427,0.1062745,-0.02399703,-0.01772267,24.20006,0,21.60568
8.685044,55.18954,-6.476318,0.1026237,-0.01852499,-0.0173762,24.30006,0,34.86769
4.738621,55.07545,-5.656128,0.09750863,-0.01187875,-0.0180147,24.40006,0,40.35224
-359.309,54.53121,-4.682281,0.09135029,-0.005103359,-0.01908464,24.50006,0,42.0453
-2.731598,53.53218,-3.398132,0.08469614,0.0001335919,-0.01900696,24.60006,0,37.83308
-5.659729,51.87538,357.6169,0.07787114,0.004512077,-0.0176719,24.70006,0,34.78677
-8.538177,50.04773,358.3124,0.07118317,0.008437565,-0.01639514,24.80006,0,34.34288
-10.71744,47.96996,359.0862,0.06452112,0.01140599,-0.01528748,24.90006,0,30.21026
-13.0502,45.87491,359.7762,0.05750459,0.01462652,-0.01547429,25.00006,0,31.16176
-15.06274,44.01943,0.5162339,0.05000391,0.01729405,-0.01656139,25.10006,0,27.15365
-16.3353,42.15483,1.250285,0.0436818,0.01906251,-0.01714865,25.20006,0,22.12475
-17.25186,39.90278,1.967076,0.0382955,0.02035505,-0.01688066,25.30006,0,23.43726
-17.66315,37.44303,2.726156,0.03379012,0.02095031,-0.01589874,25.40006,0,23.82481
-17.86591,35.95488,3.283628,0.0306696,0.02121578,-0.01557606,25.50006,0,14.35831
-18.0824,35.21344,3.429372,0.0289559,0.02145862,-0.01590253,25.60006,0,7.412454
-18.08353,34.60854,3.346388,0.02802718,0.02144955,-0.01626263,25.70006,0,6.330357
-17.82529,33.92116,3.045764,0.02833883,0.02105288,-0.01648792,25.80006,0,8.695254
-17.53625,33.52512,2.675177,0.02900562,0.02098543,-0.01670063,25.90006,0,6.864226
-16.68768,32.89115,2.057558,0.02994344,0.01997584,-0.01633977,26.00006,0,13.17577
-15.60895,31.88279,1.610591,0.03040926,0.01861629,-0.01546277,26.10006,0,16.21683
-14.90744,30.81281,1.303856,0.03057335,0.01773793,-0.0143571,26.20006,0,13.79676
-13.94376,29.60665,1.039412,0.03047159,0.0164628,-0.01270018,26.30006,0,16.16365
-12.4072,26.55418,1.006533,0.02815672,0.01444774,-0.01050386,26.40006,0,34.24016
-10.86349,21.57416,1.133381,0.02359768,0.01260465,-0.00789208,26.50006,0,51.9066
-8.414642,15.97929,1.724892,0.01747138,0.009313123,-0.004505349,26.60007,0,60.44521
