XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
354.1262,323.2511,355.4219,-0.00145055,0.004619122,-0.01177724,16.20003,0,14.50475
353.7719,323.1678,355.0379,-0.001056507,0.005242285,-0.0123157,16.30003,0,5.352216
353.7711,323.6087,355.0359,-0.0006859135,0.00513587,-0.01209816,16.40003,0,4.405739
353.6696,323.7292,355.0872,-0.001207627,0.005252266,-0.01163629,16.50003,0,1.724585
353.8253,323.7037,355.1111,-0.002262942,0.004945838,-0.01095512,16.60003,0,1.631294
354.0143,323.8823,355.121,-0.002968354,0.004708201,-0.01021074,16.70003,0,2.624425
354.1074,324.3077,355.0117,-0.003041742,0.004724891,-0.00938792,16.80003,0,4.387938
354.172,324.8051,354.8918,-0.002386168,0.004672567,-0.00815828,16.90003,0,5.066755
354.145,325.2756,354.6849,-0.001500007,0.00477353,-0.007309936,17.00003,0,4.973207
354.0889,325.9731,354.454,8.335337E-05,0.004787343,-0.007041819,17.10003,0,7.121654
353.985,326.6602,354.2556,0.001440706,0.004758438,-0.007169612,17.20003,0,7.022045
353.7841,326.7213,354.2032,0.002209198,0.004956815,-0.008024493,17.30003,0,2.167047
353.6433,326.5378,354.295,0.00236506,0.005113449,-0.008984683,17.40003,0,2.406626
353.7354,326.1788,354.3537,0.00159999,0.004992476,-0.009303942,17.50003,0,3.669079
353.9525,325.6569,354.4377,0.0006669499,0.004630972,-0.009647794,17.60003,0,5.637105
354.0261,325.3322,354.5607,-0.0002932064,0.004554441,-0.009482726,17.70003,0,3.44917
353.9576,325.2338,354.6966,-0.0009519365,0.004738299,-0.00931639,17.80003,0,1.769387
353.92,325.1755,354.8119,-0.001398534,0.004829534,-0.009012347,17.90003,0,0
353.9243,325.1739,354.7989,-0.001744669,0.004727584,-0.008453568,18.00003,0,0
353.9961,325.2566,354.7546,-0.001652507,0.004567549,-0.008097161,18.10003,0,0
354.1693,325.4272,354.6682,-0.001194356,0.004321945,-0.007747591,18.20003,0,2.502291
354.286,325.6824,354.5927,-0.0005228706,0.004019015,-0.007701624,18.30003,0,2.797646
354.1351,325.7078,354.5115,-0.0002355985,0.004211281,-0.007942323,18.40003,0,1.724585
354.035,325.7021,354.4015,-0.0003239885,0.004155057,-0.008148573,18.50003,0,0
354.0595,325.6387,354.428,-0.0009804834,0.004014445,-0.008473258,18.60003,0,0
353.8954,325.5051,354.563,-0.001601016,0.004280036,-0.008933652,18.70004,0,2.438931
353.8606,325.4785,354.7374,-0.001893159,0.004586399,-0.008962967,18.80004,0,1.769387
354.0324,325.5748,354.7721,-0.002099415,0.004293988,-0.008577647,18.90004,0,2.017411
354.2098,325.7436,354.7151,-0.002198713,0.004150833,-0.00832005,19.00004,0,2.502291
354.2809,326.7822,354.6524,-0.0008852687,0.004244036,-0.007116741,19.10004,0,10.37021
354.7717,332.6972,354.4334,0.005394149,0.003729912,-0.003435594,19.20004,0,59.18455
355.2762,343.0015,353.3339,0.01745797,0.003148873,0.002191463,19.30004,0,102.7968
355.5807,352.6615,352.1717,0.0309969,0.002138208,0.006266656,19.40004,0,96.4186
355.7664,358.3993,351.3037,0.040378,0.001867645,0.007252645,19.50004,0,57.41026
355.7076,-357.8628,350.9751,0.04545856,0.001892661,0.007626122,19.60004,0,37.28283
355.7015,-356.6111,351.3235,0.04503843,0.00177816,0.007620503,19.70004,0,13.23504
356.1835,-356.2486,352.096,0.04014953,0.001151163,0.007652431,19.80004,0,10.00137
356.1718,-356.3292,352.6568,0.03451192,0.001143983,0.007575698,19.90004,0,5.609267
355.8487,-356.5972,353.1644,0.02904673,0.001656784,0.007676245,20.00004,0,6.440672
355.6519,-356.9098,353.8717,0.02507888,0.001897687,0.00793916,20.10004,0,7.773242
355.5507,-357.3879,354.6474,0.02243092,0.002293348,0.008610725,20.20004,0,8.855796
