XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
20.85007,70.8478,-8.747314,0.05654562,-0.1310412,-0.3159176,26.20006,0,0
20.76153,70.80333,-8.735687,0.05648834,-0.1308681,-0.3159751,26.30006,0,0
20.83128,70.9216,-8.824371,0.0560342,-0.1311359,-0.3166714,26.40006,0,1.855748
21.0057,71.57478,-8.855438,0.05529841,-0.1314217,-0.3183992,26.50006,0,6.864226
21.23175,72.64237,-8.885529,0.05361704,-0.1319398,-0.3212008,26.60007,0,11.02149
21.39537,73.98549,-8.976868,0.05051958,-0.1321915,-0.3247503,26.70007,0,13.88723
21.397,75.34739,-9.018219,0.04666751,-0.1323091,-0.3284377,26.80007,0,13.77405
21.39253,76.74769,-8.893311,0.04272167,-0.1321706,-0.332153,26.90007,0,13.59675
21.48882,78.21885,-8.916229,0.03883122,-0.1324929,-0.3364771,27.00007,0,14.82499
21.53937,79.75943,-9.064941,0.03541025,-0.132595,-0.3411009,27.10007,0,16.01772
21.45552,80.9525,-9.235565,0.03238272,-0.1324251,-0.344322,27.20007,0,12.68547
21.53908,81.86793,-9.16394,0.03008791,-0.1326276,-0.3465895,27.30007,0,8.961226
21.33642,82.56876,-8.935699,0.028609,-0.1324707,-0.3480248,27.40007,0,6.852814
21.06965,82.6427,-8.938416,0.02803135,-0.1321354,-0.3492828,27.50007,0,2.797646
20.93936,82.7639,-9.124512,0.02819813,-0.1321259,-0.3506612,27.60007,0,2.880353
20.82739,82.94453,-9.01416,0.02835117,-0.1322442,-0.3510617,27.70007,0,2.093566
20.6357,82.78886,-9.20816,0.02812103,-0.1318944,-0.3505521,27.80007,0,2.797646
20.62874,82.64597,-9.327271,0.02718685,-0.1318215,-0.3495289,27.90007,0,0
20.73713,83.18301,-8.898346,0.02522534,-0.1319242,-0.3495263,28.00007,0,5.664806
