XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
4.347445,-37.56042,3.00087,-0.035663,-0.01343969,-0.002610944,19.70004,0
5.043606,-38.73096,2.617103,-0.03740757,-0.01451449,-0.001609121,19.80004,0
6.237386,-37.91516,2.451918,-0.03727276,-0.01611156,0.00136257,19.90004,0
7.363952,-31.25418,2.585965,-0.03102176,-0.01783597,0.008024817,20.00004,0
9.079091,-25.00574,2.278839,-0.02422301,-0.0205447,0.01491246,20.10004,0
10.14205,-19.32956,2.218489,-0.01672903,-0.02262441,0.02177155,20.20004,0
10.92595,-12.35602,2.150923,-0.006459536,-0.02370378,0.02812639,20.30004,0
11.22495,-3.759064,1.701267,0.006862424,-0.02463386,0.03230819,20.40004,0
11.748,9.681334,1.020217,0.02782154,-0.02610721,0.03345245,20.50004,0
12.3325,20.14219,-359.2939,0.04303299,-0.02858142,0.0318598,20.60004,0
12.63448,28.60464,-359.2223,0.05369189,-0.02981428,0.02935032,20.70004,0
12.81511,34.38304,-359.3472,0.05938039,-0.03046728,0.02598538,20.80004,0
12.91186,37.95801,-359.4997,0.06006753,-0.03109908,0.02229403,20.90004,0
13.22935,41.23996,-359.2043,0.05847972,-0.03156963,0.01816824,21.00004,0
14.10763,45.32442,-359.3809,0.0572402,-0.03250538,0.01332754,21.10004,0
14.33501,49.99239,-359.3708,0.05724319,-0.03267279,0.008557395,21.20004,0
14.96142,53.774,-359.6138,0.05749219,-0.03359826,0.004614849,21.30005,0
16.36553,56.95921,-359.8078,0.05691196,-0.03617724,0.0004695617,21.40005,0
18.55446,59.96514,-359.771,0.05620236,-0.04062379,-0.003928478,21.50005,0
19.87454,62.45517,-359.6392,0.05682745,-0.04314471,-0.008348596,21.60005,0
20.53795,63.70938,-359.9653,0.05768249,-0.04399557,-0.0113102,21.70005,0
22.31931,63.19158,-359.9453,0.05781255,-0.04690876,-0.01042866,21.80005,0
25.15426,60.89735,-359.5362,0.05648129,-0.0517515,-0.007029216,21.90005,0
27.41754,59.44283,-359.385,0.05591722,-0.05543913,-0.00295504,22.00005,0
28.99573,59.26133,-358.9786,0.05636404,-0.05931907,-2.582371E-05,22.10005,0
30.21423,60.23362,-358.3368,0.05824456,-0.06231598,0.001344249,22.20005,0
30.60391,61.97965,-357.9819,0.06182608,-0.06423436,-0.0006026346,22.30005,0
30.98585,64.54612,-357.8791,0.06688923,-0.06618312,-0.005339256,22.40005,0
30.96607,66.70967,-357.7167,0.07061999,-0.06731039,-0.0101963,22.50005,0
30.51678,69.00789,-358.201,0.07259982,-0.06601667,-0.0165421,22.60005,0
30.12959,71.60317,-358.6272,0.0732631,-0.06518479,-0.02081667,22.70005,0
30.11052,74.70572,-358.8091,0.07280617,-0.06526638,-0.02472618,22.80005,0
29.9852,77.95801,-358.5925,0.07024511,-0.06522487,-0.02845081,22.90005,0
29.12988,80.76961,-358.2878,0.06579393,-0.06335587,-0.03174233,23.00005,0
28.13783,84.02295,-358.4785,0.06107891,-0.06132577,-0.03538075,23.10005,0
27.54355,86.98206,-358.5094,0.05655989,-0.06027368,-0.03819621,23.20005,0
26.56928,88.87859,-358.9001,0.05454253,-0.05849895,-0.04103008,23.30005,0
25.67265,91.18718,-358.8755,0.05471111,-0.05717379,-0.04505547,23.40005,0
25.07372,94.69138,-358.8505,0.05566087,-0.05680205,-0.05227669,23.50005,0
24.65604,97.68752,-359.4649,0.05661197,-0.05650699,-0.06034216,23.60005,0
24.38041,99.23861,-0.3829956,0.05696479,-0.05554546,-0.06639596,23.70005,0
24.08124,100.0163,-1.32077,0.05656924,-0.05435985,-0.07013148,23.80005,0
23.64939,101.3689,-1.708008,0.05570655,-0.05340176,-0.07282576,23.90005,0
23.04831,102.4141,-1.928619,0.05410895,-0.05230209,-0.07307527,24.00006,0
22.54144,103.5335,-2.277649,0.05159543,-0.05152865,-0.07343381,24.10006,0
21.76655,104.1387,-2.620087,0.04927806,-0.05018521,-0.07366563,24.20006,0
20.95083,105.4655,-3.415741,0.04625837,-0.04784755,-0.07581194,24.30006,0
20.06115,107.3845,-4.059662,0.0447305,-0.04351676,-0.07839246,24.40006,0
19.14155,108.1504,-4.478973,0.04505742,-0.04134768,-0.07777365,24.50006,0
18.90994,108.6021,-4.510864,0.04512928,-0.04092337,-0.07603084,24.60006,0
18.7576,109.4472,-4.346161,0.04429768,-0.04039207,-0.07526188,24.70006,0
18.51594,110.3628,-4.618195,0.04272521,-0.0399086,-0.07471237,24.80006,0
18.10701,110.6517,-4.750488,0.04048701,-0.0390039,-0.07252337,24.90006,0
17.63788,110.8254,-5.114014,0.03827808,-0.03786431,-0.0714675,25.00006,0
17.07347,110.78,-5.540314,0.03696746,-0.03754517,-0.07097302,25.10006,0
16.80857,110.8126,-6.007874,0.03623913,-0.03752868,-0.07047269,25.20006,0
16.46704,110.633,-5.596313,0.03561608,-0.03700442,-0.06934765,25.30006,0
16.35987,111.2854,-5.378204,0.03389784,-0.03722877,-0.07058357,25.40006,0
16.03126,111.9025,-5.293152,0.0319365,-0.03843957,-0.07190655,25.50006,0
15.73593,112.0379,-4.861206,0.03075798,-0.03970884,-0.07337151,25.60006,0
15.95572,111.5044,-4.532837,0.02981138,-0.04044997,-0.07438192,25.70006,0
15.72294,110.5029,-5.044739,0.03043344,-0.04017135,-0.07572483,25.80006,0
15.49207,110.0804,-5.383881,0.03398494,-0.03953025,-0.07811181,25.90006,0
15.51206,108.9931,-5.543915,0.0385709,-0.03953489,-0.07899148,26.00006,0
15.67427,107.7547,-5.630463,0.04241275,-0.03981588,-0.07909025,26.10006,0
15.76333,106.8785,-5.575073,0.04471335,-0.0403585,-0.07919006,26.20006,0
16.01642,106.0555,-5.609467,0.04571788,-0.04109279,-0.07885009,26.30006,0
15.86907,105.3737,-5.840576,0.04601805,-0.04082308,-0.07806646,26.40006,0
15.67434,105.0961,-5.905579,0.04633692,-0.0400169,-0.07723846,26.50006,0
15.7574,104.67,-5.837708,0.04661607,-0.03999947,-0.07615082,26.60007,0
16.08941,104.1168,-5.850403,0.04625274,-0.04053391,-0.07451062,26.70007,0
15.31197,103.8526,-5.779694,0.04551746,-0.03905965,-0.07281313,26.80007,0
14.9266,103.4138,-5.868073,0.04348638,-0.03794445,-0.07096978,26.90007,0
14.06336,102.2803,-6.072876,0.04144699,-0.03559964,-0.06814807,27.00007,0
13.52672,101.4394,-6.109772,0.03942256,-0.03420373,-0.06584764,27.10007,0
13.29912,101.0536,-6.287964,0.03797428,-0.03392476,-0.06434016,27.20007,0
13.5773,101.116,-6.230408,0.03789511,-0.03453238,-0.06397876,27.30007,0
13.72356,101.2681,-6.163116,0.03896026,-0.03501538,-0.06393046,27.40007,0
13.74678,101.6022,-5.844482,0.04047469,-0.03502148,-0.06473365,27.50007,0
13.93031,102.3208,-5.615723,0.04254252,-0.0358986,-0.06686157,27.60007,0
14.60879,102.0728,-5.807037,0.04537626,-0.0372233,-0.06818011,27.70007,0
15.25799,102.0246,-6.153534,0.04725344,-0.03853911,-0.06985132,27.80007,0
15.63803,102.4669,-6.20047,0.04802047,-0.03944191,-0.07191991,27.90007,0
15.37695,102.96,-6.208893,0.04785369,-0.03905358,-0.07362094,28.00007,0
15.17033,103.1796,-6.197968,0.04702178,-0.03869114,-0.07452333,28.10007,0
15.13294,103.3508,-6.228424,0.04591171,-0.0387262,-0.07504903,28.20007,0
15.45498,103.3903,-6.488708,0.04505564,-0.03963866,-0.07543495,28.30007,0
15.38353,103.6371,-6.538055,0.04516983,-0.03909498,-0.07540005,28.40007,0
15.20979,104.0842,-6.389618,0.04583829,-0.03895713,-0.07584937,28.50007,0
15.44166,104.235,-6.322052,0.04636599,-0.03948679,-0.07642283,28.60007,0
15.51378,104.3269,-6.416565,0.04678242,-0.03973475,-0.07759009,28.70007,0
15.49334,104.5037,-6.575378,0.04729729,-0.03962881,-0.07855776,28.80007,0
15.56735,104.4018,-6.391693,0.04749998,-0.03990959,-0.07847346,28.90007,0
15.51122,104.2203,-6.309448,0.04754526,-0.0398232,-0.07758001,29.00007,0
15.20243,104.1418,-6.240295,0.04735976,-0.03912089,-0.07653785,29.10007,0
15.17641,104.1181,-6.01709,0.04655995,-0.03879219,-0.07529938,29.20008,0
15.30827,103.8392,-6.024048,0.04568325,-0.03898485,-0.07431608,29.30008,0
15.52251,103.561,-6.001251,0.0450785,-0.03913986,-0.07319824,29.40008,0
15.65365,103.5445,-5.85141,0.04475155,-0.03964869,-0.07324718,29.50008,0
15.47945,103.6084,-5.739075,0.04531006,-0.03926386,-0.07361837,29.60008,0
15.44814,103.4813,-5.842468,0.04548793,-0.03917211,-0.07400954,29.70008,0
15.28827,103.4732,-5.877808,0.04544457,-0.03879569,-0.07470913,29.80008,0
15.03606,103.2644,-5.980621,0.04467769,-0.03792429,-0.075184,29.90008,0
14.9475,103.284,-6.007935,0.04440078,-0.03775176,-0.07519609,30.00008,0
14.97754,103.0985,-6.050629,0.0443245,-0.03794757,-0.07493038,30.10008,0
14.90849,103.0844,-5.87854,0.04436528,-0.03774985,-0.07461448,30.20008,0
14.83192,103.0959,-5.849182,0.04450065,-0.03768082,-0.07433274,30.30008,0
14.70693,103.6183,-5.777863,0.04478367,-0.03728757,-0.07497495,30.40008,0
14.799,103.5866,-5.79837,0.04483782,-0.03757919,-0.07500154,30.50008,0
14.72097,103.8635,-5.684021,0.04464001,-0.03753211,-0.07560132,30.60008,0
14.6738,104.2635,-5.695374,0.04433331,-0.03746649,-0.07648513,30.70008,0
14.59727,103.8225,-5.854095,0.04491902,-0.03679455,-0.07620798,30.80008,0
14.42386,103.6373,-5.758087,0.04472075,-0.0364478,-0.0755964,30.90008,0
14.36778,103.7019,-5.87619,0.04380271,-0.03613583,-0.07547475,31.00008,0
14.14844,103.7733,-6.015472,0.04330123,-0.03588409,-0.07529136,31.10008,0
14.29673,103.7901,-5.956787,0.04318574,-0.03611451,-0.07512753,31.20008,0
14.38712,103.6103,-5.99765,0.04316573,-0.03629375,-0.07511931,31.30008,0
14.50665,103.5653,-5.951202,0.04373326,-0.03658659,-0.07512239,31.40008,0
14.68341,103.2143,-5.917908,0.04452898,-0.03687953,-0.07436315,31.50008,0
14.69668,102.603,-5.726532,0.04606444,-0.03695085,-0.07270272,31.60008,0
14.5017,101.4975,-5.573853,0.04834813,-0.03696956,-0.07062192,31.70008,0
14.75089,99.13077,-5.30719,0.05107606,-0.03703692,-0.06691896,31.80009,0
