XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-356.9483,359.4734,355.8319,-0.03237625,-0.009259882,0.01380026,21.10004,0
-356.9301,359.5004,355.7766,-0.03208139,-0.009330144,0.01420086,21.20004,0
-356.8163,359.622,355.6341,-0.03139593,-0.00957911,0.0144886,21.30005,0
-356.6512,359.7244,355.4766,-0.03076885,-0.009911484,0.01476438,21.40005,0
-356.5424,359.8032,355.3109,-0.03007059,-0.009965317,0.0150936,21.50005,0
-356.5708,359.7214,355.3135,-0.03021109,-0.009769369,0.01500771,21.60005,0
-356.6291,359.6406,355.3501,-0.03061451,-0.009749836,0.01464545,21.70005,0
-356.8436,359.5382,355.5814,-0.03140327,-0.009254392,0.01395317,21.80005,0
-357.0568,359.5064,355.7559,-0.03215445,-0.008972427,0.01348844,21.90005,0
-357.1561,359.5085,355.8868,-0.03246989,-0.008550248,0.01316309,22.00005,0
-357.2478,359.4951,355.9366,-0.03263731,-0.008526779,0.01298976,22.10005,0
-357.2946,359.4646,355.9869,-0.03279895,-0.008380335,0.01291393,22.20005,0
-357.2881,359.4542,356.0163,-0.03294642,-0.008458211,0.01283211,22.30005,0
-357.2744,359.4712,356.0021,-0.03283127,-0.008444766,0.01296401,22.40005,0
-357.2538,359.5382,355.9734,-0.03273471,-0.00845899,0.01300806,22.50005,0
-357.2357,359.4927,355.9369,-0.03262139,-0.008431091,0.01300005,22.60005,0
-357.1866,359.5406,355.9044,-0.03240124,-0.00838578,0.01308778,22.70005,0
-357.1888,359.5654,355.8677,-0.03230736,-0.008496293,0.0132063,22.80005,0
-357.1878,359.5404,355.8366,-0.03236378,-0.008396584,0.01324398,22.90005,0
-357.1847,359.5336,355.8482,-0.03238984,-0.008456699,0.01309829,23.00005,0
-357.1727,359.6203,355.7915,-0.03211229,-0.008653173,0.01305456,23.10005,0
-357.1429,359.6238,355.73,-0.0318388,-0.008745035,0.01307255,23.20005,0
-357.155,359.6079,355.7124,-0.03166834,-0.008777342,0.01304837,23.30005,0
-357.1167,359.5387,355.5547,-0.03136988,-0.008849923,0.01303639,23.40005,0
-357.158,359.4685,355.4962,-0.03125758,-0.008995567,0.01294856,23.50005,0
-357.1856,359.4566,355.5161,-0.03113475,-0.009031084,0.01269479,23.60005,0
-357.1906,359.4526,355.492,-0.03117016,-0.008978455,0.01279275,23.70005,0
-357.1783,359.493,355.5061,-0.03108509,-0.009034341,0.01286757,23.80005,0
-357.1745,359.4558,355.4774,-0.03104233,-0.009092512,0.01292547,23.90005,0
-357.2349,359.3752,355.4822,-0.0309029,-0.008974372,0.01294363,24.00006,0
-357.219,359.3206,355.5031,-0.03108694,-0.008936009,0.01289186,24.10006,0
-357.2673,359.323,355.4689,-0.03121517,-0.008793769,0.01274155,24.20006,0
