XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-2.632568,-3.98819,-1.357361,-0.01559288,0.00384438,-0.01401616,22.30005,0
-2.454681,-3.578796,-1.544861,-0.01508706,0.003624049,-0.01296439,22.40005,0
-2.215393,-3.508209,-1.408813,-0.01542527,0.003179258,-0.01265936,22.50005,0
-2.238373,-3.777069,-1.06781,-0.01645233,0.003265998,-0.01252212,22.60005,0
-2.055573,-4.023804,-0.8722534,-0.01751831,0.003154998,-0.01180857,22.70005,0
-1.817688,-4.109833,-0.7234497,-0.01815125,0.002687898,-0.01106247,22.80005,0
-1.595001,-4.120392,-0.5919189,-0.01862028,0.002458953,-0.01032153,22.90005,0
-1.532654,-4.127197,-0.5297241,-0.01855288,0.002195328,-0.009356233,23.00005,0
-1.448639,-4.139984,-0.4862671,-0.01850267,0.002228215,-0.008988289,23.10005,0
-1.374847,-4.041718,-0.3641052,-0.01793988,0.002084155,-0.008551978,23.20005,0
-1.438171,-3.928741,-0.3096008,-0.01722963,0.002218085,-0.008130047,23.30005,0
-1.443146,-3.931824,-0.3726196,-0.01683428,0.002164816,-0.007994883,23.40005,0
-1.398895,-3.920746,-0.396698,-0.01658959,0.00201765,-0.008052528,23.50005,0
-1.464783,-3.935059,-0.3526611,-0.0168585,0.002150806,-0.008284422,23.60005,0
-1.476196,-3.942566,-0.2991028,-0.01733416,0.002208973,-0.008502115,23.70005,0
-1.377167,-3.975891,-0.2218628,-0.01793046,0.002148471,-0.008720933,23.80005,0
-1.359314,-4.017212,-0.08377075,-0.01842877,0.002102147,-0.008974881,23.90005,0
-1.344147,-4.09198,-0.0244751,-0.01902518,0.002161984,-0.009093106,24.00006,0
-1.338318,-4.186768,-359.985,-0.01945812,0.001946724,-0.009166806,24.10006,0
-1.281189,-4.252563,0.08557396,-0.01978551,0.001953276,-0.009220982,24.20006,0
-1.305695,-4.282898,0.09309276,-0.01996996,0.001959241,-0.008978178,24.30006,0
-1.25235,-4.312683,0.1074092,-0.02009973,0.001933451,-0.008940211,24.40006,0
-1.294617,-4.317047,0.09949166,-0.02012511,0.001995197,-0.008997301,24.50006,0
-1.313507,-4.338104,0.08166299,-0.02006376,0.001949319,-0.00897716,24.60006,0
-1.358978,-4.32132,0.06659563,-0.01989811,0.002040386,-0.009160823,24.70006,0
-1.376556,-4.321228,0.08327188,-0.0200031,0.002157227,-0.009417967,24.80006,0
-1.488098,-4.300079,0.08701642,-0.01988839,0.00231776,-0.009637301,24.90006,0
-1.509644,-4.283844,-359.9489,-0.01981096,0.002370795,-0.00958082,25.00006,0
-1.470551,-4.268097,-359.9586,-0.01972669,0.002237716,-0.009545365,25.10006,0
-1.464905,-4.247375,0.07351943,-0.01971077,0.00226781,-0.009778099,25.20006,0
-1.443604,-4.124847,-359.9734,-0.01948978,0.002403726,-0.009899313,25.30006,0
-1.505951,-4.161804,-359.9862,-0.0193949,0.002433328,-0.01007177,25.40006,0
